ema30_previous,macd_12_26_previous,class
242.9144385936486,-0.1337023578838057,1
242.98529712205425,0.0718227186549143,1
243.01850375934106,0.12682504136861894,0
243.07295857572075,0.1905253506889153,1
243.12591803017983,0.2345323651046556,1
243.16900913273852,0.2591456587062737,0
243.2222233899707,0.2908785881535607,0
243.2645439303941,0.3080925934912955,0
243.3041341133707,0.3199307683841539,0
243.33673633013032,0.3183861695091537,1
243.34586248731742,0.2775441674219508,1
243.36493252760067,0.20710927546488733,1
243.43955676419841,0.20165745529271814,0
243.48380094054627,0.0928637293278598,1
243.50802759313214,0.03902717971513425,1
243.51103901776986,-0.024329775267545983,1
243.51638037919358,-0.03149576330866921,1
243.53831606654,-0.019570723288950376,1
243.56528816115448,-0.0021188470064146263,0
243.59898958557525,0.008904161459867055,1
243.61559564670355,0.010205171747799113,0
243.6385908879724,0.018729063130194845,1
243.6580847132489,0.028469605969064563,0
243.6249990209944,-0.004725512820897393,0
243.564435182531,-0.07827023907455555,1
243.5572512959214,-0.07566565891602295,0
243.55900035080987,-0.06050809276126756,1
243.57855783038582,-0.02326748620757257,1
243.52979519327096,-0.03668713125549061,0
243.5214213098341,-0.03882043863879403,1
243.52850875478757,-0.022322784941934515,1
243.52666948028502,-0.02013872107414727,1
243.5378520944602,0.0015673193133807215,0
244.4607540082531,0.7797795650313049,1
244.51612064941682,0.7297572968053885,0
244.59977525694646,0.7196259668604057,0
244.8740516610031,0.19342405207081012,0
244.9420744841278,0.17764630974522788,1
245.00309169998917,0.08959585952706561,1
245.03193827759642,0.05700402546034411,1
245.20260905760682,0.0634161183641595,0
246.30332334604032,0.08094530992821093,0
246.259489231279,-0.055702065088922836,0
245.99252418047746,-0.1979721459049415,0
246.0123613301241,-0.13178172017259726,0
245.9879062877316,-0.0909764807263116,1
246.0276145239743,0.03354662755606341,1
246.06010885833803,0.09849970845419877,0
246.0925246360728,0.15662089614417596,1
246.22516331926442,0.2551660048045505,1
246.2415524759692,0.20836379929249915,0
246.25379274891387,0.1938630133359993,1
246.25234010102352,0.160980668429346,0
243.21463646838947,0.12465988930847514,0
243.26448111036132,0.11920721728205308,1
243.28089761590496,0.09067777347249263,0
243.32648786616485,0.0621082347476829,0
243.34373575349878,0.06203469308994159,0
243.39638398539182,0.08435726888487237,0
243.39964405471613,0.06881273874401472,1
243.41761487483325,0.07276303079814284,0
243.42726740693783,-0.02625713168032462,1
243.43847632196517,-0.014632209954299926,0
243.4509150564587,-0.003013091751000729,1
243.46154236593262,0.007005956479360975,0
243.47995350748016,0.029581846751199237,0
243.50463737236697,0.04921625113934169,1
243.50433818705292,0.03825492998095115,0
243.5274488468061,0.05172719668613013,1
243.5331384923867,0.0484992841704468,0
243.56286053286743,0.0846987068671865,0
243.45820252883306,-0.07438483060266776,0
243.48328075664506,-0.037168028456505915,0
243.50472318223603,-0.004310280983958137,0
243.51833061262766,0.007219187602032663,0
243.518156918478,0.002255794306421421,1
243.52343711728585,0.006299028708184551,0
243.53293242687215,0.016092245237274483,1
243.5382682930937,0.02404070627056853,1
243.55374722686386,0.04285771744895328,0
243.5746791326489,0.06943013003984788,0
243.5878089799962,0.07394393191543712,1
243.5990828143981,0.07814985831404897,0
243.6066025265857,0.07266457982714769,0
243.6136370960516,0.06406546134567748,0
243.6109253068412,0.045882300482332994,1
243.44512963700657,-0.07842963261808222,1
243.44564288236637,-0.05937556254858122,0
243.3278241255824,0.0005869406725196312,1
243.37421708908798,0.06274715405439224,0
243.45592857880862,0.15582042757469594,0
243.54728943736094,0.24538621995904464,1
243.77734837128372,0.4097479303741807,1
243.85644193397408,0.4436799919469081,0
243.9090599954189,0.4375541252802577,0
243.9582833432222,0.4230473103599763,0
243.4449527612511,-0.2480501683870955,0
243.40234369508644,0.03650554513575344,1
243.396536989618,0.06635131947479067,1
243.38667114944485,0.07674353461939631,1
243.39881450583863,0.10421059682659006,0
243.4349719454776,0.17124704945547364,1
243.50059506736,0.21491705052076784,1
243.7787364802131,0.3659322977125328,0
243.84584618770188,0.3793532015095025,0
243.9001567717003,0.3671659246579111,0
243.93806022124718,0.3402430245924961,0
243.9815896951104,0.3106636093045836,1
244.00980564679938,0.2654168359564437,1
244.0487579907386,0.19395503921435875,1
244.06860479992088,0.16493463663729813,1
244.0861622437814,0.13543830961705794,0
244.10601178417218,0.11386364032782124,0
244.13607695205584,0.09449580349021858,1
244.1482724278233,0.060957060129226186,0
244.15867217268269,0.031672475444622705,0
243.76964794867558,-0.28207550303474704,1
243.7511221222051,-0.19376704971193706,0
243.75568251648,-0.13532989786270375,0
243.74845244876752,-0.09331999406211366,0
243.751167227999,-0.04870552330271494,1
243.75370686018329,-0.010536825017112506,0
243.7645521100725,0.02780711649523937,0
243.18844949648891,-0.07599369002784329,0
243.19741807780457,0.00473563387691911,0
243.19741807780457,0.00473563387691911,1
243.2873798290107,0.1705511231326966,0
243.31198263316404,0.1896293242305376,0
243.33398923361042,0.20410365901540214,1
243.34812444047932,0.20584891528389448,1
243.36134769851824,0.21152674575094466,0
243.42990350741684,0.22721605576617776,1
243.46527694348882,0.23257107149584044,1
243.5048198352981,0.23418957531265505,1
243.8712557949692,0.4247405747289577,1
243.99727352745518,0.39997542284586973,0
244.0523019226453,0.3862044937837936,1
244.0793806299824,0.3424731753056278,1
244.15436452698864,0.28278152386968713,0
244.1833280151173,0.25111569541053314,1
