ema30_previous,sma30_previous,class
242.9144385936486,243.07,1
242.98529712205425,243.02,1
243.01850375934106,243.02,0
243.07295857572075,243.03333333333336,1
243.12591803017983,243.0533333333333,1
243.16900913273852,243.07333333333332,0
243.2222233899707,243.09333333333333,0
243.2645439303941,243.11,0
243.3041341133707,243.1266666666667,0
243.33673633013032,243.15,1
243.34586248731742,243.16666666666663,1
243.36493252760067,243.18666666666664,1
243.43955676419841,243.23666666666665,0
243.48380094054627,243.29666666666668,1
243.50802759313214,243.35,1
243.51103901776986,243.40666666666667,1
243.51638037919358,243.42666666666665,1
243.53831606654,243.46,1
243.56528816115448,243.4933333333333,0
243.59898958557525,243.53333333333333,1
243.61559564670355,243.56666666666663,0
243.6385908879724,243.6033333333333,1
243.6580847132489,243.63333333333333,0
243.6249990209944,243.64,0
243.564435182531,243.59666666666664,1
243.5572512959214,243.58666666666667,0
243.55900035080987,243.58333333333331,1
243.57855783038582,243.60333333333335,1
243.52979519327096,243.56333333333333,0
243.5214213098341,243.56333333333333,1
243.52850875478757,243.57,1
243.52666948028502,243.57,1
243.5378520944602,243.57,0
244.4607540082531,243.98666666666665,1
244.51612064941682,244.03333333333333,0
244.59977525694646,244.1,0
244.8740516610031,244.4766666666666,0
244.9420744841278,244.54666666666665,1
245.00309169998917,244.64666666666665,1
245.03193827759642,244.7,1
245.20260905760682,244.9533333333333,0
246.30332334604032,246.16666666666663,0
246.259489231279,246.22,0
245.99252418047746,246.15,0
246.0123613301241,246.15,0
245.9879062877316,246.1133333333333,1
246.0276145239743,246.09000000000003,1
246.06010885833803,246.0966666666667,0
246.0925246360728,246.11000000000004,1
246.22516331926442,246.10666666666668,1
246.2415524759692,246.11,0
246.25379274891387,246.11666666666667,1
246.25234010102352,246.1233333333333,0
243.21463646838947,243.13333333333333,0
243.26448111036132,243.1266666666667,1
243.28089761590496,243.17333333333332,0
243.32648786616485,243.23666666666665,0
243.34373575349878,243.25666666666663,0
243.39638398539182,243.30666666666667,0
243.39964405471613,243.31666666666663,1
243.41761487483325,243.33333333333331,0
243.42726740693783,243.41333333333333,1
243.43847632196517,243.44000000000003,0
243.4509150564587,243.44666666666672,1
243.46154236593262,243.45000000000007,0
243.47995350748016,243.46000000000004,0
243.50463737236697,243.4733333333334,1
243.50433818705292,243.47333333333336,0
243.5274488468061,243.48666666666668,1
243.5331384923867,243.49000000000007,0
243.56286053286743,243.51,0
243.45820252883306,243.4933333333333,0
243.48328075664506,243.50333333333333,0
243.50472318223603,243.50666666666663,0
243.51833061262766,243.51,0
243.518156918478,243.5133333333333,1
243.52343711728585,243.51333333333332,0
243.53293242687215,243.51333333333335,1
243.5382682930937,243.51666666666668,1
243.55374722686386,243.5333333333334,0
243.5746791326489,243.55000000000007,0
243.5878089799962,243.5666666666667,1
243.5990828143981,243.58,0
243.6066025265857,243.58333333333331,0
243.6136370960516,243.58666666666664,0
243.6109253068412,243.58333333333331,1
243.44512963700657,243.52,1
243.44564288236637,243.51,0
243.3278241255824,243.37,1
243.37421708908798,243.38,0
243.45592857880862,243.41,0
243.54728943736094,243.44666666666663,1
243.77734837128372,243.5533333333333,1
243.85644193397408,243.59666666666664,0
243.9090599954189,243.63333333333333,0
243.9582833432222,243.67,0
243.4449527612511,243.61999999999995,0
243.40234369508644,243.58,1
243.396536989618,243.54,1
243.38667114944485,243.50666666666663,1
243.39881450583863,243.48,0
243.4349719454776,243.45,1
243.50059506736,243.38,1
243.7787364802131,243.50333333333336,0
243.84584618770188,243.55000000000007,0
243.9001567717003,243.59000000000003,0
243.93806022124718,243.63,0
243.9815896951104,243.69666666666672,1
244.00980564679938,243.7433333333333,1
244.0487579907386,243.83666666666664,1
244.06860479992088,243.87,1
244.0861622437814,243.9,0
244.10601178417218,243.92,0
244.13607695205584,243.95666666666665,1
244.1482724278233,243.98333333333332,0
244.15867217268269,244.00666666666663,0
243.76964794867558,243.9966666666666,1
243.7511221222051,243.9633333333333,0
243.75568251648,243.94666666666663,0
243.74845244876752,243.91333333333333,0
243.751167227999,243.89,1
243.75370686018329,243.86666666666665,0
243.7645521100725,243.85,0
243.18844949648891,243.33666666666667,0
243.19741807780457,243.31666666666663,0
243.19741807780457,243.31666666666663,1
243.2873798290107,243.2866666666666,0
243.31198263316404,243.27999999999997,0
243.33398923361042,243.26999999999995,1
243.34812444047932,243.26,1
243.36134769851824,243.25,0
243.42990350741684,243.27666666666667,1
243.46527694348882,243.29333333333332,1
243.5048198352981,243.31,1
243.8712557949692,243.5533333333333,1
243.99727352745518,243.67333333333332,0
244.0523019226453,243.72666666666672,1
244.0793806299824,243.76333333333335,1
244.15436452698864,243.85666666666668,0
244.1833280151173,243.9,1
