ema10_current,ema200_previous,class
242.7479209911617,243.18028035080428,1
243.19277496110772,243.1885337173301,1
243.33424129512343,243.1933459797288,0
243.44716267918275,243.2010954335464,1
243.52137108432208,243.209079250263,1
243.62409828516158,243.21583286519532,0
243.6871421966221,243.2251322735149,0
243.7330759820916,243.2328769176945,0
243.74682875538662,243.24054450073783,0
243.68094518336272,243.24714076454683,1
243.62421664429863,243.25021911142517,1
243.6797099783551,243.2582121099501,1
243.70511265958461,243.27440708951042,0
243.5862533612204,243.2898420512497,1
243.5521236878136,243.2985633976934,1
243.5200166835776,243.30382540270813,1
243.5442695279754,243.307490484158,1
243.5935897757516,243.31357635472497,1
243.65212452393232,243.32044095829545,0
243.66365295426186,243.32760933844415,1
243.69973851948325,243.3325606057296,0
243.72643927452896,243.33861336749587,1
243.72445593202275,243.34476163872287,0
243.5840360620896,243.3645936479768,0
243.45028644571119,243.36708943313937,1
243.47468329362832,243.36950207796414,0
243.4946443510149,243.37304147719482,1
243.5875123366237,243.3858355976397,1
243.45672908434034,243.40058643874156,0
243.48277834173297,243.40151501920658,1
243.48026195569247,243.40442440981647,1
243.52021432738465,243.40646556233645,1
243.5585502281311,243.41063219057838,0
245.50810452669404,243.61502808479324,1
245.5659307410485,243.63323011555946,0
245.55711287366313,243.6555426029863,0
245.22668104841838,243.7669883818001,0
245.24565936352226,243.78647319094304,1
245.2036240059114,243.81569136677163,1
245.25344772369567,243.83102294148858,1
245.45208632206402,243.89069443206319,0
246.32841625520317,245.16937120108838,0
246.21236019291774,245.221268953558,0
245.83872175958703,245.3142976184791,0
245.86239747939118,245.3294006245415,0
245.92871817021057,245.3628215401603,1
246.2231095049664,245.4044781685112,1
246.29604361787418,245.4212968492035,0
246.29393916176159,245.43794817983886,1
246.5462437742421,245.50779196801182,1
246.49611484768258,245.5331418154762,0
246.4338043895158,245.54581640464676,1
246.36181748906208,245.55606335685874,0
243.37641283585307,244.84953514904828,0
243.40324521285584,244.79956980428062,1
243.3998313758376,244.77997663331814,0
243.4354882885344,244.7292339831289,0
243.4948765202517,244.7143552881337,0
243.50019558876545,244.68815692543944,0
243.512694248719,244.67238046061885,1
243.51603380013188,244.6596854409755,0
243.36358347007842,244.5701668429261,1
243.4473852914805,244.54258095555105,0
243.4751334203021,244.53071026543304,1
243.52166584960904,244.51864621974252,0
243.57509585708831,244.5076972391832,0
243.5614420648904,244.49754075668758,1
243.6217590248139,244.4845002590923,0
243.6262742334359,244.4755090079956,1
243.69580914285018,244.46430570044043,0
243.6868606936474,244.4571333588858,0
243.4252531685399,244.34275097974185,0
243.49903655271262,244.33517016923562,0
243.54122295794483,244.3276647896797,0
243.53372787468217,244.31939480158763,0
243.55424874696445,244.30874984434516,1
243.57386234987632,244.2998287757349,0
243.6058634087236,244.2824062421525,1
243.63145054754384,244.2735915629912,1
243.67339109580487,244.2653924091177,0
243.67540528006856,244.25795839184812,0
243.6770532490116,244.24960332002442,1
243.6812253855549,244.2416428551354,0
243.69028654845218,244.2336058629061,0
243.67387081236998,244.22533736885697,0
243.6494507091071,244.206912047493,1
243.37911578236424,244.03533324343348,1
243.4067423276598,244.02673608962624,0
243.45403016580346,243.91534511552524,1
243.68373967573535,243.9138514134928,0
243.90804745658886,243.9176591704376,0
244.03420275169705,243.92357482495086,1
244.48232238160404,243.93922171625272,1
244.5391886620677,243.94607357889316,0
244.58006802217602,243.94971645322295,0
244.54732838178035,243.95254440031627,0
243.27546065841813,243.76985276004143,0
243.39236570386976,243.71240866033918,1
243.3965775560289,243.7060902707865,1
243.46021666806632,243.698528254014,1
243.59348370013961,243.69464949960042,0
243.66615672638144,243.69556811899145,1
243.90245075355125,243.6937768964984,1
244.3934105803183,243.71981376774227,0
244.435380861344,243.7259243286216,0
244.41641375591598,243.7312905349166,0
244.40654281174577,243.7346132963731,0
244.3831085648328,243.737591523634,1
244.31062866381862,243.73923362002532,1
244.2660992276292,243.73956739287001,1
244.23713839633845,243.74056688508657,1
244.24009638387054,243.7415564321067,0
244.2635221719869,243.74399836560193,0
244.24350129121933,243.74694381828903,1
244.23276816722571,243.7474027053993,0
244.20298090382286,243.74785702646872,0
243.44774812135643,243.68039544231635,1
243.58341676266312,243.67659891617447,0
243.63409072635716,243.67710871712399,0
243.69655685860582,243.6769298924438,0
243.750489310581,243.67774787198908,1
243.8156214786961,243.67886918432689,0
243.850729616245,243.6811301001497,0
243.0978024922157,243.5457242263327,0
243.2223334674884,243.5421211103425,0
243.2223334674884,243.5421211103425,1
243.54469389076928,243.54739633339383,0
243.59834555003025,243.5500049294603,0
243.60711775406742,243.55243183340087,1
243.61711881023328,243.55383956416782,1
243.6911421403653,243.55554475955554,0
243.76636016075832,243.5647780571777,1
243.8257829214331,243.5690480145738,1
243.90794138184967,243.57427050970742,1
244.52553845914827,243.6285425804848,1
244.59302423718844,243.65134221634617,0
244.55386609474056,243.6628061645771,1
244.49799819973958,243.6707037612065,1
244.53205045954988,243.68957198410823,0
244.50521748676903,243.69757533526607,1
