cci20_previous,mom10_previous,class
-21.93861004597612,-0.20000000000001705,1
98.46214934662865,0.6999999999999886,1
99.44153633195806,0.8000000000000114,0
109.86786369240049,1.0,1
117.85839417655228,1.1000000000000227,1
102.54540268262848,1.0,0
101.5148840559035,1.200000000000017,0
100.2514032848662,0.9000000000000057,0
89.62036625169803,0.8000000000000114,0
68.31116765052944,0.19999999999998866,1
32.404516569699936,-0.19999999999998866,1
17.310135879888527,-0.30000000000001137,1
48.915501406250044,0.0,0
-16.972449761541213,-0.4000000000000057,1
-11.852478199791927,0.19999999999998866,1
-30.68672425356317,-0.09999999999999433,1
-20.425177931153435,-0.5,1
-5.560417832040456,0.0,1
22.40958172723565,0.0,0
35.295075132829474,0.30000000000001137,1
21.399168773441684,0.2999999999999829,0
12.854910300272394,0.30000000000001137,1
17.648530028721336,0.20000000000001705,0
-22.11970965669456,-0.4000000000000057,0
-44.81815314474896,-0.5,1
-25.72284948559573,-0.19999999999998866,0
-2.3439712122770304,-0.09999999999999433,1
8.251245230768731,0.19999999999998866,1
-21.24280038042813,-0.19999999999998866,0
-14.312606738079404,-0.19999999999998866,1
0.9751093585219838,-0.09999999999999433,1
10.273256892477988,-0.19999999999998866,1
19.401388098101425,0.19999999999998866,0
151.9226115840708,2.0,1
108.8270309077913,1.6999999999999886,0
128.3364314514768,1.5999999999999943,0
27.99312385517817,0.20000000000001705,0
40.903421667583906,0.5,1
-32.190404548676966,-0.20000000000001705,1
-40.56706791491077,0.2999999999999829,1
51.90944694485402,0.6000000000000227,0
-8.995491459682867,-0.30000000000001137,0
-16.855271087085068,-0.30000000000001137,0
7.21770126800119,0.09999999999999433,0
25.74828855910637,0.10000000000002274,0
1.570210856888903,0.30000000000001137,1
24.008482703539052,1.4000000000000057,1
35.7745350951466,0.8000000000000114,0
25.988900499439648,0.09999999999999433,1
49.044444732569396,0.8000000000000114,1
9.0097089461724,0.20000000000001705,0
14.074815463533866,-0.09999999999999433,1
2.074795549648184,-0.30000000000001137,0
1.6931903945987798,-0.09999999999999433,0
12.67003486075333,-0.09999999999999433,1
6.090511470373088,-0.19999999999998866,0
6.002632994934852,0.09999999999999433,0
2.1022616972241503,0.19999999999998866,0
10.32250636708142,0.19999999999998866,0
0.20060782566124225,-0.4000000000000057,1
7.9331357560764895,0.2999999999999829,0
-10.512683350294218,-0.5,1
1.0140571852020823,0.19999999999998866,0
10.155883880388977,0.0,1
8.239774257040409,0.09999999999999433,0
9.782567757734258,0.0,0
14.788556684189846,0.30000000000001137,1
2.145695416204102,0.30000000000001137,0
9.924854323598376,0.5,1
9.226674290765313,0.4000000000000057,0
18.167946716552493,0.5999999999999943,0
-1.5567982264922733,-0.5,0
9.666897424865118,0.20000000000001705,0
20.297657338070763,0.30000000000001137,0
13.134358230237774,0.19999999999998866,0
0.8352073297805495,0.19999999999998866,1
0.9410111478481138,0.4000000000000057,0
1.5732571457343036,0.5,1
3.4680404310444994,0.19999999999998866,1
5.687527252733164,0.2999999999999829,0
11.818834156428812,0.0,0
10.147069082510924,-0.10000000000002274,1
11.967321798105953,0.0,0
9.443652168006508,0.19999999999998866,0
12.859754283041301,0.09999999999999433,0
0.2132241625619085,0.0,1
-4.000354626029926,0.0,1
3.2464791933174246,0.19999999999998866,0
30.059927471407587,0.9000000000000057,1
53.19638857036657,0.9000000000000057,0
81.3145467002538,1.1999999999999886,0
74.3504030470735,1.5999999999999943,1
81.69973293605865,1.6999999999999886,1
72.76839284692278,2.200000000000017,0
53.55319289403757,1.6999999999999886,0
47.95776900458728,0.09999999999999433,0
-5.7915725313419575,0.30000000000001137,0
11.722195488176482,-0.3999999999999773,1
12.39264619035711,0.19999999999998866,1
13.50377462865776,0.0,1
25.677465313541607,0.19999999999998866,0
47.30146802286857,0.7999999999999828,1
38.023243575150225,0.7999999999999828,1
61.333038218453396,1.1999999999999886,0
57.36154804477928,0.9000000000000057,0
40.61701965325139,0.4000000000000057,0
30.899287469173284,0.4000000000000057,0
23.614745532899367,0.6000000000000227,1
16.207691846396994,0.09999999999999433,1
8.223205462261372,-0.20000000000001705,1
7.776476739407178,-0.6000000000000227,1
2.7058180499685762,-0.4000000000000057,0
10.713579423575938,-0.2999999999999829,0
9.712520242697996,-0.09999999999999433,1
0.6783551786306558,-0.10000000000002274,0
-8.94465644412215,-0.10000000000002274,0
-20.00836688860914,-0.19999999999998866,1
-3.3938866056316583,0.19999999999998866,0
4.7521805719972035,0.5,0
10.300130872784028,0.4000000000000057,0
11.893405724981433,0.5999999999999943,1
13.609423164598494,0.5999999999999943,0
21.45268599887544,0.8000000000000114,0
12.383244020872727,0.19999999999998866,0
22.634572329555308,0.19999999999998866,0
22.634572329555308,0.19999999999998866,1
49.93076117163393,0.9000000000000057,0
41.92757825674757,0.8999999999999773,0
34.02023926196701,0.3999999999999773,1
17.073708397702525,0.4000000000000057,1
19.24499833813184,0.5,0
36.18590817735621,0.4000000000000057,1
29.4195555761516,0.5,1
35.2728580864134,0.30000000000001137,1
93.41935005226318,1.5,1
38.33324415451012,0.6999999999999886,0
38.25601746660492,0.7999999999999828,1
21.18985839706248,0.4000000000000057,1
26.090087134056763,0.5,0
20.7488672030532,-0.09999999999999433,1
