ema30_previous,ema50_current,class
242.9144385936486,243.04244851562999,1
242.98529712205425,243.09723482203853,1
243.01850375934106,243.12724866225426,0
243.07295857572075,243.156699094496,1
243.12591803017983,243.1810730391989,1
243.16900913273852,243.2141750962919,0
243.2222233899707,243.2414438595034,0
243.2645439303941,243.26764325945183,0
243.3041341133707,243.28766645258773,0
243.33673633013032,243.2920716897411,1
243.34586248731742,243.29630417249646,1
243.36493252760067,243.3358460758752,1
243.43955676419841,243.36835825758973,0
243.48380094054627,243.3818952129344,1
243.50802759313214,243.3884166211081,1
243.51103901776986,243.39263933389682,1
243.51638037919358,243.40653350945578,1
243.53831606654,243.42564520011646,1
243.56528816115448,243.44915619207558,0
243.59898958557525,243.46144762562298,1
243.61559564670355,243.477792216164,0
243.6385908879724,243.49349584237004,1
243.6580847132489,243.50588928220586,0
243.6249990209944,243.53107009325439,0
243.564435182531,243.51574372563167,1
243.5572512959214,243.52518394693396,0
243.55900035080987,243.53548117421505,1
243.57855783038582,243.56641740178765,1
243.52979519327096,243.5552229905087,0
243.5214213098341,243.55697895166531,1
243.52850875478757,243.55474448297244,1
243.52666948028502,243.5598271723899,1
243.5378520944602,243.5647105406536,0
244.4607540082531,244.18102591608482,1
244.51612064941682,244.24318168121968,0
244.59977525694646,244.29321601201,0
244.8740516610031,244.55473397200885,0
244.9420744841278,244.59500498737748,1
245.00309169998917,244.65700775575604,1
245.03193827759642,244.69964402460653,1
245.20260905760682,244.8391419196336,0
246.30332334604032,246.10498976297816,0
246.259489231279,246.1106962145661,0
245.99252418047746,246.0194204556496,0
246.0123613301241,246.0223405013616,0
245.9879062877316,246.03074637938067,1
246.0276145239743,246.08648833757584,1
246.06010885833803,246.10699971877625,0
246.0925246360728,246.11702277872755,1
246.22516331926442,246.21835573997515,1
246.2415524759692,246.2333196869252,0
246.25379274891387,246.23139942716784,1
246.25234010102352,246.2274737191914,0
243.21463646838947,243.47562457812992,0
243.26448111036132,243.45194484822804,1
243.28089761590496,243.44254453094032,0
243.32648786616485,243.4193215270121,0
243.34373575349878,243.4223516561689,0
243.39638398539182,243.41068678503564,0
243.39964405471613,243.40829314679337,1
243.41761487483325,243.40391262419402,0
243.42726740693783,243.35169122077892,1
243.43847632196517,243.3612556220941,0
243.4509150564587,243.3712317520857,1
243.46154236593262,243.38719265139287,0
243.47995350748016,243.41503967685944,0
243.50463737236697,243.4226666918136,1
243.50433818705292,243.4436001301281,0
243.5274488468061,243.45464230130239,1
243.5331384923867,243.47824336277438,0
243.56286053286743,243.48731337043762,0
243.45820252883306,243.4738747829836,0
243.48328075664506,243.4928000608603,0
243.50472318223603,243.5033799701416,0
243.51833061262766,243.50386102766103,0
243.518156918478,243.5082447888069,1
243.52343711728585,243.5130702431192,0
243.53293242687215,243.52154726678987,1
243.5382682930937,243.53038622929424,1
243.55374722686386,243.54280013444543,0
243.5746791326489,243.55141925652737,0
243.5878089799962,243.55970037382176,1
243.5990828143981,243.56765674141843,0
243.6066025265857,243.57468748923145,0
243.6136370960516,243.5744529259767,0
243.6109253068412,243.580026773318,1
243.44512963700657,243.4807546650657,1
243.44564288236637,243.48089577871468,0
243.3278241255824,243.4136662072789,1
243.37421708908798,243.46363079689957,0
243.45592857880862,243.52131994420768,0
243.54728943736094,243.56314125002723,1
243.77734837128372,243.72565081729766,1
243.85644193397408,243.76031268948935,0
243.9090599954189,243.7936152725756,0
243.9582833432222,243.82169030338383,0
243.4449527612511,243.47943632327932,0
243.40234369508644,243.4577724455459,1
243.396536989618,243.45673407018205,1
243.38667114944485,243.46750112130297,1
243.39881450583863,243.49598663110697,0
243.4349719454776,243.51489831947208,1
243.50059506736,243.58457806898528,1
243.7787364802131,243.76641211403037,0
243.84584618770188,243.8031571362052,0
243.9001567717003,243.82939082912742,0
243.93806022124718,243.85398214441014,0
243.9815896951104,243.87736915796813,1
244.00980564679938,243.8895414750127,1
244.0487579907386,243.913461844291,1
244.06860479992088,243.9228578186069,1
244.0861622437814,243.93519328660145,0
244.10601178417218,243.95342100085227,0
244.13607695205584,243.96124994942073,1
244.1482724278233,243.96570385355844,0
244.15867217268269,243.9666751315292,0
243.76964794867558,243.7866210868114,1
243.7511221222051,243.79681520218614,0
243.75568251648,243.8000081230579,0
243.74845244876752,243.8051565838701,0
243.751167227999,243.81255756573015,1
243.75370686018329,243.82358988163492,0
243.7645521100725,243.82904077833697,0
243.18844949648891,243.32024394552025,0
243.19741807780457,243.32228789451136,0
243.19741807780457,243.32228789451136,1
243.2873798290107,243.36140400928653,0
243.31198263316404,243.3716142565921,0
243.33398923361042,243.3768889280473,1
243.34812444047932,243.38257035500945,1
243.36134769851824,243.4034753190044,0
243.42990350741684,243.4409310230653,1
243.46527694348882,243.4659233235105,1
243.5048198352981,243.49961948710109,1
243.8712557949692,243.73536917847224,1
243.99727352745518,243.8156778387047,0
244.0523019226453,243.83835249684574,1
244.0793806299824,243.85560277871136,1
244.15436452698864,243.91716470418132,0
244.1833280151173,243.93916744850443,1
