ema10_current,sma20_current,class
242.7479209911617,242.86999999999995,1
243.19277496110772,242.94,1
243.33424129512343,242.965,0
243.44716267918275,243.01000000000005,1
243.52137108432208,243.045,1
243.62409828516158,243.09,0
243.6871421966221,243.13,0
243.7330759820916,243.175,0
243.74682875538662,243.23,0
243.68094518336272,243.28,1
243.62421664429863,243.315,1
243.6797099783551,243.40999999999997,1
243.70511265958461,243.51,0
243.5862533612204,243.62,1
243.5521236878136,243.645,1
243.5200166835776,243.635,1
243.5442695279754,243.63,1
243.5935897757516,243.63,1
243.65212452393232,243.64,0
243.66365295426186,243.63,1
243.69973851948325,243.63,0
243.72643927452896,243.63,1
243.72445593202275,243.63,0
243.5840360620896,243.605,0
243.45028644571119,243.58,1
243.47468329362832,243.58,0
243.4946443510149,243.5900000000001,1
243.5875123366237,243.61,1
243.45672908434034,243.49499999999995,0
243.48277834173297,243.49999999999997,1
243.48026195569247,243.5,1
243.52021432738465,243.51,1
243.5585502281311,243.52,0
245.50810452669404,244.305,1
245.5659307410485,244.39500000000004,0
245.55711287366313,244.48,0
245.22668104841838,245.21,0
245.24565936352226,245.315,1
245.2036240059114,245.4650000000001,1
245.25344772369567,245.425,1
245.45208632206402,245.31,0
246.32841625520317,246.345,0
246.21236019291774,246.335,0
245.83872175958703,246.04,0
245.86239747939118,246.005,0
245.92871817021057,245.92,1
246.2231095049664,245.965,1
246.29604361787418,245.99,0
246.29393916176159,245.99500000000003,1
246.5462437742421,246.11,1
246.49611484768258,246.195,0
246.4338043895158,246.245,1
246.36181748906208,246.295,0
243.37641283585307,243.23,0
243.40324521285584,243.27500000000003,1
243.3998313758376,243.29,0
243.4354882885344,243.385,0
243.4948765202517,243.43,0
243.50019558876545,243.445,0
243.512694248719,243.45,1
243.51603380013188,243.455,0
243.36358347007842,243.445,1
243.4473852914805,243.47000000000003,0
243.4751334203021,243.46000000000004,1
243.52166584960904,243.48,0
243.57509585708831,243.505,0
243.5614420648904,243.51,1
243.6217590248139,243.525,0
243.6262742334359,243.53500000000003,1
243.69580914285018,243.555,0
243.6868606936474,243.55,0
243.4252531685399,243.52,0
243.49903655271262,243.545,0
243.54122295794483,243.55,0
243.53372787468217,243.545,0
243.55424874696445,243.545,1
243.57386234987632,243.54000000000005,0
243.6058634087236,243.53500000000008,1
243.63145054754384,243.53000000000003,1
243.67339109580487,243.54000000000005,0
243.67540528006856,243.53000000000003,0
243.6770532490116,243.535,1
243.6812253855549,243.545,0
243.69028654845218,243.555,0
243.67387081236998,243.57,0
243.6494507091071,243.61000000000004,1
243.37911578236424,243.44,1
243.4067423276598,243.43,0
243.45403016580346,243.335,1
243.68373967573535,243.4,0
243.90804745658886,243.485,0
244.03420275169705,243.545,1
244.48232238160404,243.74,1
244.5391886620677,243.795,0
244.58006802217602,243.84500000000003,0
244.54732838178035,243.89,0
243.27546065841813,243.435,0
243.39236570386976,243.205,1
243.3965775560289,243.215,1
243.46021666806632,243.235,1
243.59348370013961,243.285,0
243.66615672638144,243.36499999999995,1
243.90245075355125,243.56,1
244.3934105803183,243.805,0
244.435380861344,243.86000000000004,0
244.41641375591598,243.90000000000003,0
244.40654281174577,243.95000000000005,0
244.3831085648328,243.99,1
244.31062866381862,244.025,1
244.2660992276292,244.105,1
244.23713839633845,244.14999999999995,1
244.24009638387054,244.19,0
244.2635221719869,244.23999999999995,0
244.24350129121933,244.265,1
244.23276816722571,244.27,0
244.20298090382286,244.28,0
243.44774812135643,243.775,1
243.58341676266312,243.735,0
243.63409072635716,243.715,0
243.69655685860582,243.695,0
243.750489310581,243.67,1
243.8156214786961,243.66,0
243.850729616245,243.64499999999992,0
243.0978024922157,243.08,0
243.2223334674884,243.08,0
243.2223334674884,243.08,1
243.54469389076928,243.19499999999996,0
243.59834555003025,243.23999999999995,0
243.60711775406742,243.29,1
243.61711881023328,243.32,1
243.6911421403653,243.365,0
243.76636016075832,243.425,1
243.8257829214331,243.485,1
243.90794138184967,243.54,1
244.52553845914827,243.90000000000003,1
244.59302423718844,244.04500000000007,0
244.55386609474056,244.08500000000004,1
244.49799819973958,244.12500000000009,1
244.53205045954988,244.225,0
244.50521748676903,244.24999999999997,1
