ema50_previous,cci20_current,class
243.05081734269802,-5.2461893588155135,1
243.0801567765349,99.64844030261105,1
243.09723482203853,110.09598665324188,0
243.12724866225426,118.13748784129135,1
243.156699094496,102.77251972195542,1
243.1810730391989,101.60461917177555,0
243.2141750962919,100.3399432682205,0
243.2414438595034,89.68626710730992,0
243.26764325945183,68.27101198753904,0
243.28766645258773,32.394986720875075,1
243.2920716897411,17.376334972152776,1
243.30490584953125,56.60882274233385,1
243.3507402272872,46.12032989732397,0
243.37771325986583,-21.389936685779873,1
243.38922113110297,-22.542948732960976,1
243.38825726589275,-20.4578161690408,1
243.39263933389682,-5.570503072135273,1
243.40653350945578,22.473355404484664,1
243.42564520011646,35.34707220893523,0
243.44915619207558,21.45386919838161,1
243.46144762562298,12.885520981862042,0
243.477792216164,17.67550166287405,1
243.49349584237004,4.125630396320813,0
243.52442472476272,-2.0737227803129046,0
243.51255442376754,-25.677066905842857,1
243.51574372563167,-2.338440862321084,0
243.52518394693396,10.547870455276616,1
243.5545785459897,12.258992914290946,1
243.56219727325947,-14.242332073244302,0
243.5552229905087,0.9703462195385196,1
243.55697895166531,10.238648264406,1
243.55474448297244,19.323507012039247,1
243.5598271723899,22.83960877370644,0
244.13457566301184,109.76007684580786,1
244.18102591608482,129.27469851050364,0
244.24318168121968,116.8335175603984,0
244.49865839231296,41.128358894923416,0
244.55473397200885,5.13969696346237,1
244.6246263992505,-40.87334261773007,1
244.65700775575604,-17.44594112402482,1
244.8000337612191,33.85398713794782,0
246.11119101088147,-20.739605309821133,0
246.1010535779913,-9.215831673515432,0
246.00222037498435,25.89207121538188,0
246.0194204556496,4.899010655049458,0
246.02153319613763,10.991475998205106,1
246.06322380568764,36.012724055309526,1
246.08648833757584,26.147137271377325,0
246.10699971877625,27.29378253288497,1
246.20774843612026,29.7656349240886,1
246.2252391078703,14.143147764342453,0
246.2333196869252,2.0851578464506475,1
246.23139942716784,-7.261784423761567,0
243.48892970336541,4.780772878864045,0
243.46644913507347,6.085607295325249,1
243.45194484822804,7.188800424040278,0
243.4249696349054,2.1009215482277104,0
243.4193215270121,13.61464718202567,0
243.4213413881039,0.20043701683465748,0
243.41068678503564,7.924009113693473,1
243.40829314679337,7.531457996277207,0
243.36018757137555,-10.411599856539748,1
243.3540655555481,10.140571851998343,0
243.3612556220941,8.22626594311218,1
243.3712317520857,9.765658378716743,0
243.38719265139287,14.775753384074203,0
243.41503967685944,2.1417909680533183,1
243.4226666918136,9.911069303424178,0
243.4436001301281,9.208627722924962,1
243.45464230130239,18.145792771847308,0
243.47824336277438,5.850694705330643,0
243.4535383943004,9.652149004273683,0
243.4738747829836,20.26930105213196,0
243.4928000608603,13.115409356906445,0
243.5033799701416,0.833927506682864,0
243.50386102766103,0.939608246004676,1
243.5082447888069,3.1367038261502755,0
243.5177064639288,3.4611657206133217,1
243.52154726678987,5.674975250800742,1
243.53038622929424,11.796352820485128,0
243.54280013444543,10.130429276936669,0
243.55141925652737,11.943945899210016,1
243.55970037382176,9.425589734790103,0
243.56765674141843,12.83912261043683,0
243.57468748923145,7.65208519321725,0
243.57729558812068,-3.198362438428628,1
243.4786918402208,3.243530777866139,1
243.4807546650657,3.8957750319798015,0
243.38654096331402,53.23339883118257,1
243.4136662072789,81.26922607053814,0
243.46363079689957,74.21045323853883,0
243.52131994420768,63.40041732585371,1
243.67285872345792,72.71933333719154,1
243.72565081729766,53.48038510436458,0
243.76031268948935,47.84670512663989,0
243.7936152725756,33.988418858753775,0
243.4785969895356,-0.8910111586722304,0
243.45285561946952,12.392035230359134,1
243.4577724455459,13.509100802101527,1
243.45673407018205,25.668331938763128,1
243.46750112130297,47.22420794620932,0
243.49598663110697,42.381220758079394,1
243.5502679699613,48.90305073382071,1
243.72280836140885,57.30386052527028,0
243.76641211403037,40.55640701603382,0
243.8031571362052,30.855470731062226,0
243.82939082912742,23.595819521913274,0
243.85398214441014,16.19296836541758,1
243.87736915796813,4.502136624000659,1
243.90048910839386,7.772618861589832,1
243.913461844291,2.7048614745744044,1
243.9228578186069,10.71052978113523,0
243.93519328660145,9.698608741341415,0
243.95342100085227,0.6776176913504856,1
243.96124994942073,-8.931676518642751,0
243.96570385355844,-9.510773940587145,0
243.78249283555442,-9.49549615052686,1
243.7881330243901,4.75144124788355,0
243.79681520218614,10.296391239332738,0
243.8000081230579,11.884766391672391,0
243.8051565838701,13.592463685693614,1
243.81255756573015,21.434841484245624,0
243.82358988163492,19.8635981471046,0
243.3362586496526,11.257494564432543,0
243.32422517571862,27.25157464553147,0
243.32422517571862,27.25157464553147,1
243.35205431816294,41.91020903772641,0
243.36140400928653,34.01671443472049,0
243.3716142565921,17.0666316563346,1
243.3768889280473,19.222055811979352,1
243.38257035500945,29.773144487819053,0
243.41963891186245,29.379781247449113,1
243.4409310230653,35.21259547724794,1
243.4659233235105,40.734461919147456,1
243.69113701774154,53.98320106426594,1
243.77663953392852,38.219495655535404,0
243.8156778387047,21.17743824044208,1
243.83835249684574,7.177210102232031,1
243.8936252381765,20.735353093439898,0
243.91716470418132,11.970500309451449,1
