ema200_previous,rsi14_current,class
243.18028035080428,-3.07777613282434,1
243.1885337173301,18.323516316432414,1
243.1933459797288,24.76988694583753,0
243.2010954335464,24.76988694583753,1
243.209079250263,20.836230548135052,1
243.21583286519532,25.061974356347164,0
243.2251322735149,21.160900258450692,0
243.2328769176945,21.160900258450692,0
243.24054450073783,16.63657763603696,0
243.24714076454683,2.0195353174736543,1
243.25021911142517,2.0195353174736543,1
243.2582121099501,22.12965611870645,1
243.27440708951042,13.686773613094175,0
243.2898420512497,1.3427049995352152,1
243.2985633976934,-3.6859918027169267,1
243.30382540270813,1.4764203268832716,1
243.307490484158,9.801941802845704,1
243.31357635472497,13.201650031964023,1
243.32044095829545,16.27345156714425,0
243.32760933844415,7.283662721075642,1
243.3325606057296,11.054133230035717,0
243.33861336749587,11.054133230035717,1
243.34476163872287,5.935654388105847,0
243.3645936479768,1.76575572470405,0
243.36708943313937,-1.8018360413373105,1
243.36950207796414,3.879108784747871,0
243.37304147719482,3.879108784747871,1
243.3858355976397,9.435306228375024,1
243.40058643874156,-11.488438602341231,0
243.40151501920658,6.330362858200773,1
243.40442440981647,-1.4717048687384278,1
243.40646556233645,11.475843209984506,1
243.41063219057838,11.475843209984506,0
243.61502808479324,13.221505730246008,1
243.63323011555946,18.43960836214133,0
243.6555426029863,14.619784268185626,0
243.7669883818001,17.25881243782385,0
243.78647319094304,10.650078584996491,1
243.81569136677163,8.048925420453926,1
243.83102294148858,12.025095026541125,1
243.89069443206319,11.466792555441446,0
245.16937120108838,-8.595708787446156,0
245.221268953558,4.854947767465474,0
245.3142976184791,9.801070102429053,0
245.3294006245415,0.6256447028448521,0
245.3628215401603,4.065011038020131,1
245.4044781685112,14.416792227493048,1
245.4212968492035,14.416792227493048,0
245.43794817983886,7.3801490969159715,1
245.50779196801182,5.5513746497732095,1
245.5331418154762,5.405951629219104,0
245.54581640464676,-2.5038297766230784,1
245.55606335685874,-6.762942841306739,0
244.84953514904828,-0.7452288576979242,0
244.79956980428062,-5.600105261462119,1
244.77997663331814,-0.9379299938098312,0
244.7292339831289,3.306361955186631,0
244.7143552881337,10.72061193101186,0
244.68815692543944,-2.762020923949265,0
244.67238046061885,5.9699577150342416,1
244.6596854409755,1.5142577916579825,0
244.5701668429261,-6.499480834976198,1
244.54258095555105,6.856219078603374,0
244.53071026543304,6.856219078603374,1
244.51864621974252,10.721733542434123,0
244.5076972391832,14.178119011846904,0
244.49754075668758,-0.03684619839033587,1
244.4845002590923,11.691889745498088,0
244.4755090079956,3.2774596066687,1
244.46430570044043,13.264134705584324,0
244.4571333588858,1.7548280784019423,0
244.34275097974185,13.165260463896034,0
244.33517016923562,13.165260463896034,0
244.3276647896797,8.797373830786142,0
244.31939480158763,-0.6103819943709112,0
244.30874984434516,4.04546886116195,1
244.2998287757349,4.04546886116195,0
244.2824062421525,4.04546886116195,1
244.2735915629912,9.105602555029165,1
244.2653924091177,13.440854767851606,0
244.25795839184812,7.7325750963479996,0
244.24960332002442,7.7325750963479996,1
244.2416428551354,7.7325750963479996,0
244.2336058629061,7.7325750963479996,0
244.22533736885697,0.05464813789346579,0
244.206912047493,0.05464813789346579,1
244.03533324343348,4.479630263448527,1
244.02673608962624,4.479630263448527,0
243.91534511552524,14.870054547444001,1
243.9138514134928,21.847498941927253,0
243.9176591704376,24.066345659842824,0
243.92357482495086,17.700497658232212,1
243.93922171625272,20.89329138579868,1
243.94607357889316,14.265025644511836,0
243.94971645322295,14.265025644511836,0
243.95254440031627,11.702619164645784,0
243.76985276004143,1.825131487120018,0
243.71240866033918,2.909462573438901,1
243.7060902707865,-0.23818501028578964,1
243.698528254014,8.252658882880041,1
243.69464949960042,16.40549302351181,0
243.69556811899145,11.147687979269406,1
243.6937768964984,17.631652586163014,1
243.71981376774227,19.886834504894253,0
243.7259243286216,17.170004990813286,0
243.7312905349166,11.31837219125427,0
243.7346132963731,11.31837219125427,0
243.737591523634,7.925117668432094,1
243.73923362002532,0.6165694654325762,1
243.73956739287001,7.332991651174751,1
243.74056688508657,7.332991651174751,1
243.7415564321067,10.673170498435098,0
243.74399836560193,13.73089952875192,0
243.74694381828903,5.357636294818363,1
243.7474027053993,5.357636294818363,0
243.74785702646872,0.5021345378634976,0
243.68039544231635,-1.2465530181078464,1
243.67659891617447,9.36253235347283,0
243.67710871712399,3.7889043781124334,0
243.6769298924438,8.74183825941924,0
243.67774787198908,8.74183825941924,1
243.67886918432689,13.303380404559007,0
243.6811301001497,7.3500977142805075,0
243.5457242263327,-5.6544587383857134,0
243.5421211103425,5.39683666694232,0
243.5421211103425,5.39683666694232,1
243.54739633339383,11.949982401766976,0
243.5500049294603,11.949982401766976,0
243.55243183340087,8.08071200286345,1
243.55383956416782,8.08071200286345,1
243.55554475955554,16.973085572976288,0
243.5647780571777,15.957350925430362,1
243.5690480145738,18.526293204782466,1
243.57427050970742,22.92664811164725,1
243.6285425804848,19.36181058648505,1
243.65134221634617,19.36181058648505,0
243.6628061645771,9.53922653204694,1
243.6707037612065,6.013170717632249,1
243.68957198410823,9.22750320370183,0
243.69757533526607,9.22750320370183,1
