ema100_current,rsi14_previous,class
243.18905225418166,-18.500407777050388,1
243.2059823509734,22.277730058028173,1
243.21960454887298,18.323516316432432,0
243.23295700028004,24.76988694583753,1
243.24344502462958,24.76988694583753,1
243.2576857613686,20.836230548135052,0
243.26904448124196,25.061974356347164,0
243.28048818799888,21.160900258450692,0
243.28941517665172,21.160900258450692,0
243.29067523904556,16.63657763603696,1
243.29191034970887,2.0195353174736543,1
243.31029924093696,6.891463635604608,1
243.3284839227556,10.70939285789956,0
243.33751678839408,-3.2624860165443152,1
243.3447663049139,5.487411210615363,1
243.3498359170736,-3.6859918027169267,1
243.3580095074276,1.4764203268832716,1
243.36831135455623,9.80194180284569,1
243.38131913882043,13.201650031964023,0
243.38917921106997,16.27345156714425,1
243.3982440122856,7.283662721075642,0
243.40743922451642,11.054133230035717,1
243.41447215531707,11.054133230035717,0
243.43239618066715,-5.936793576603848,0
243.42857866939048,-17.166401136642552,1
243.43290288727312,-1.8018360413373105,0
243.4368315650493,3.879108784747871,1
243.4505651585406,9.435306228375024,1
243.45160054841358,-11.488438602341231,0
243.4551589754741,-11.488438602341231,1
243.4563568285833,6.330362858200742,1
243.4621111819273,-1.4717048687383991,1
243.46806149971002,11.475843209984506,0
243.82994300544357,15.14059670309007,1
243.8701414176561,13.221505730246008,0
243.90527351363698,18.43960836214133,0
244.10478228197974,14.34111631089749,0
244.13464820015275,17.25881243782385,1
244.18798273851326,5.905346588094147,1
244.21942096903098,8.048925420453926,1
244.32506238048538,18.768620519672453,0
245.83408383388885,-0.8428364144832301,0
245.87057307332157,0.911012377284422,0
245.86638279248183,12.641082726109602,0
245.87057823792648,9.801070102429053,0
245.8842262192538,0.9916716784941996,1
245.92862768583853,14.416792227493048,1
245.94552040561916,14.416792227493048,0
245.95718848396888,14.416792227493048,1
246.03293930986325,19.221440772531565,1
246.05245192054863,1.8709722321077609,0
246.0590926090496,5.405951629219104,1
246.06300177668945,-2.5038297766230784,0
244.2284174956066,-6.150531008400961,0
244.15737520939186,-5.600105261462119,1
244.13215058352168,-5.600105261462119,0
244.06549234972576,-1.1787977486342385,0
244.05050707671853,3.306361955186631,0
244.01353315183098,6.4456307818778384,0
243.9979064878408,-2.762020923949265,1
243.9796793286337,5.9699577150342416,0
243.8651202898652,-12.486775411882064,1
243.845215351992,6.856219078603374,0
243.83385144982952,6.856219078603374,1
243.82283330127632,6.856219078603374,0
243.8146333559607,10.721733542434123,0
243.8006551917408,14.178119011846904,1
243.79444397705845,-0.03684619839033587,0
243.78315571256888,11.691889745498088,1
243.7786513961876,3.2774596066687,0
243.76736594404213,13.264134705584324,0
243.62229653862755,-2.718588666353128,0
243.61775770628597,13.165260463896034,0
243.61163846582176,13.165260463896034,0
243.6013700903672,8.797373830786142,0
243.59390507115882,-0.6103819943709112,1
243.58720769817168,4.04546886116195,0
243.57971296384312,4.04546886116195,1
243.57682638085092,4.04546886116195,1
243.57659697999665,9.105602555029165,0
243.5737720996549,13.440854767851606,0
243.57224280565552,7.7325750963479996,1
243.570433882676,7.7325750963479996,0
243.5689706919833,7.7325750963479996,0
243.5661761014024,7.7325750963479996,0
243.56075797658417,0.05464813789346579,1
243.45396621440563,-3.859525899504817,1
243.45084891813374,4.479630263448527,0
243.43766415086878,24.075709840091942,1
243.4630392727289,14.870054547444001,0
243.49156240093876,21.847498941927253,0
243.51389003269833,24.066345659842824,1
243.60340637005638,24.99650351135679,1
243.62673911589187,20.89329138579868,0
243.64929991512696,14.265025644511836,0
243.66757429566596,14.265025644511836,0
243.51813622269586,-0.5454863517553861,0
243.49600610749957,-3.324890305382766,1
243.49317526037171,2.909462573438901,1
243.4978906238292,-0.23818501028578964,1
243.512602790038,8.252658882880041,0
243.52213349409507,16.40549302351181,1
243.55822548539874,14.214068076582675,1
243.64952012843827,19.886834504894253,0
243.669460434308,19.886834504894253,0
243.68349592644898,17.170004990813286,0
243.6978733121113,11.31837219125427,0
243.7087461509301,11.31837219125427,1
243.71575320199963,7.925117668432094,1
243.73903722122918,7.332991651174751,1
243.7509544053113,7.332991651174751,1
243.765235627629,7.332991651174751,0
243.78152416351418,10.673170498435098,0
243.79321984606514,13.730899528751936,1
243.8037541948537,5.357636294818363,0
243.81178983262703,5.357636294818363,0
243.7321990925196,-16.133402973734732,1
243.73551672689067,-1.2465530181078464,0
243.73741344744647,9.36253235347283,0
243.74156271922902,3.7889043781124334,0
243.74562982721366,8.74183825941924,1
243.751906508456,8.74183825941924,0
243.7560787009608,13.303380404559007,0
243.51991036140927,-1.5354069851347134,0
243.51617674725293,8.92272293346524,0
243.51617674725293,8.92272293346524,1
243.51986470045483,18.62249972232605,0
243.52095243985409,11.949982401766976,0
243.51817896966287,11.949982401766976,1
243.51608024373226,8.08071200286345,1
243.521823142967,8.08071200286345,0
243.5310351816962,13.165609045334008,1
243.5412513498301,15.957350925430362,1
243.55646526176227,18.526293204782466,1
243.67698746346886,32.469328302472526,1
243.72574573034674,19.36181058648505,0
243.74269551855275,19.36181058648505,1
243.7557799092213,9.53922653204694,1
243.79482958383943,18.119227408984532,0
243.80898254064275,9.22750320370183,1
